"","split"
"2142","train"
"2143","train"
"2144","train"
"2145","test"
"2146","train"
"2147","train"
"2148","train"
"2149","test"
"2150","train"
"2151","train"
"2152","train"
"2153","test"
"2154","train"
"2155","test"
"2156","test"
"2157","test"
"2158","test"
"2159","train"
"2160","train"
"2161","test"
"2162","train"
"2163","test"
"2164","train"
"2165","train"
"2166","train"
"2167","test"
"2168","test"
"2169","train"
"2170","train"
"2171","train"
"2172","test"
"2173","train"
"2174","train"
"2175","train"
"2176","train"
"2177","train"
"2178","test"
"2179","train"
"2180","train"
"2181","train"
"2182","test"
"2183","train"
"2184","test"
"2185","train"
"2186","train"
"2187","train"
"2188","test"
"2189","test"
"2190","test"
"2191","train"
"2192","train"
"2193","train"
"2194","train"
"2195","test"
"2196","train"
"2197","train"
"2198","train"
"2199","train"
"2200","test"
"2201","test"
"2202","test"
"2203","test"
"2204","train"
"2205","train"
"2206","test"
"2207","train"
"2208","train"
"2209","train"
"2210","test"
"2211","train"
"2212","train"
"2213","test"
"2214","test"
"2215","train"
"2216","train"
"2217","test"
"2218","train"
"2219","train"
"2220","train"
"2221","test"
"2222","train"
"2223","train"
"2224","test"
"2225","train"
"2226","test"
"2227","test"
"2228","train"
"2229","test"
"2230","train"
"2231","train"
"2232","train"
"2233","train"
"2234","train"
"2235","train"
"2236","train"
"2237","train"
"2238","train"
"2239","test"
"2240","train"
"2241","test"
"2242","train"
"2243","test"
"2244","test"
"2245","test"
"2246","test"
"2247","test"
"2248","train"
"2249","train"
"2250","train"
"2251","train"
"2252","test"
"2253","train"
"2254","test"
"2255","test"
"2256","test"
"2257","train"
"2258","train"
"2259","train"
"2260","test"
"2261","train"
"2262","train"
"2263","train"
"2264","train"
"2265","test"
"2266","train"
"2267","train"
"2268","train"
"2269","test"
"2270","test"
"2271","train"
"2272","train"
"2273","train"
"2274","train"
"2275","train"
"2276","train"
"2277","test"
"2278","train"
"2279","test"
"2280","test"
"2281","test"
"2282","train"
"2283","test"
"2284","train"
"2285","train"
"2286","train"
"2287","train"
"2288","test"
"2289","train"
"2290","train"
"2291","train"
"2292","train"
"2293","train"
"2294","train"
"2295","train"
"2296","test"
"2297","train"
"2298","train"
"2299","train"
"2300","train"
"2301","test"
"2302","train"
"2303","train"
"2304","train"
"2305","train"
"2306","test"
"2307","train"
"2308","train"
"2309","train"
"2310","train"
"2311","train"
"2312","train"
"2313","test"
"2314","train"
"2315","train"
"2316","test"
"2317","test"
"2318","train"
"2319","test"
"2320","train"
"2321","test"
"2322","train"
"2323","train"
"2324","train"
"2325","train"
"2326","train"
"2327","train"
"2328","train"
"2329","train"
"2330","train"
"2331","train"
"2332","test"
"2333","train"
"2334","train"
"2335","train"
"2336","train"
"2337","train"
"2338","train"
"2339","test"
"2340","train"
"2341","train"
"2342","train"
"2343","train"
"2344","train"
"2345","train"
"2346","test"
"2347","test"
"2348","train"
"2349","train"
"2350","train"
"2351","test"
"2352","test"
"2353","train"
"2354","train"
"2355","train"
"2356","train"
"2357","test"
"2358","test"
"2359","train"
"2360","train"
"2361","train"
"2362","train"
"2363","test"
"2364","test"
"2365","train"
"2366","train"
"2367","train"
"2368","train"
"2369","train"
"2370","test"
"2371","test"
"2372","train"
"2373","train"
"2374","train"
"2375","train"
"2376","train"
"2377","train"
"2378","train"
"2379","train"
"2380","train"
"2381","train"
"2382","test"
"2383","train"
"2384","train"
"2385","train"
"2386","train"
"2387","train"
"2388","train"
"2389","test"
"2390","train"
"2391","train"
"2392","train"
"2393","test"
"2394","train"
"2395","train"
"2396","train"
"2397","test"
"2398","test"
"2399","train"
"2400","train"
"2401","test"
"2402","train"
"2403","train"
"2404","train"
"2405","train"
"2406","train"
"2407","test"
"2408","train"
"2409","test"
"2410","train"
"2411","test"
"2412","test"
"2413","test"
"2414","train"
"2415","test"
"2416","test"
"2417","train"
"2418","train"
"2419","train"
"2420","train"
"2421","train"
"2422","train"
"2423","train"
"2424","train"
"2425","train"
"2426","test"
"2427","train"
"2428","train"
"2429","train"
"2430","train"
"2431","train"
"2432","train"
"2433","train"
"2434","train"
"2435","train"
"2436","train"
"2437","train"
"2438","test"
"2439","test"
"2440","train"
"2441","train"
"2442","train"
"2443","train"
"2444","train"
"2445","test"
"2446","train"
"2447","train"
"2448","train"
"2449","train"
"2450","train"
"2451","train"
"2452","test"
"2453","test"
"2454","test"
"2455","train"
"2456","test"
"2457","train"
"2458","train"
"2459","train"
"2460","train"
"2461","test"
"2462","test"
"2463","train"
"2464","train"
"2465","train"
"2466","test"
"2467","train"
"2468","train"
"2469","train"
"2470","train"
"2471","test"
"2472","train"
"2473","train"
"2474","train"
"2475","test"
"2476","train"
"2477","test"
"2478","train"
"2479","train"
"2480","train"
"2481","train"
"2482","test"
"2483","test"
"2484","train"
"2485","train"
"2486","train"
"2487","test"
"2488","train"
"2489","test"
"2490","train"
"2491","test"
"2492","train"
"2493","test"
"2494","train"
"2495","train"
"2496","test"
"2497","train"
"2498","test"
"2499","test"
"2500","train"
"2501","train"
"2502","train"
"2503","test"
"2504","test"
"2505","train"
"2506","train"
"2507","train"
"2508","train"
"2509","test"
"2510","test"
"2511","train"
"2512","train"
"2513","train"
"2514","train"
"2515","test"
"2516","train"
"2517","test"
"2518","train"
"2519","test"
"2520","test"
"2521","train"
"2522","train"
"2523","train"
"2524","train"
"2525","test"
"2526","train"
"2527","test"
"2528","train"
"2529","test"
"2530","test"
"2531","train"
"2532","train"
"2533","train"
"2534","train"
"2535","train"
"2536","train"
"2537","train"
"2538","train"
"2539","train"
"2540","train"
"2541","train"
"2542","test"
"2543","train"
"2544","train"
"2545","train"
"2546","train"
"2547","train"
"2548","train"
"2549","train"
"2550","train"
"2551","train"
"2552","train"
"2553","test"
"2554","train"
"2555","train"
"2556","train"
"2557","train"
"2558","train"
"2559","train"
"2560","train"
"2561","test"
"2562","test"
"2563","test"
"2564","train"
"2565","train"
"2566","train"
"2567","test"
"2568","test"
"2569","test"
"2570","test"
"2571","train"
"2572","train"
"2573","test"
"2574","train"
"2575","test"
"2576","train"
"2577","train"
"2578","test"
"2579","train"
"2580","test"
"2581","test"
"2582","train"
"2583","train"
"2584","train"
"2585","train"
"2586","train"
"2587","train"
"2588","test"
"2589","train"
"2590","test"
"2591","test"
"2592","train"
"2593","train"
"2594","train"
"2595","test"
"2596","train"
"2597","test"
"2598","train"
"2599","train"
"2600","test"
"2601","train"
"2602","test"
"2603","train"
"2604","train"
"2605","train"
"2606","test"
"2607","train"
"2608","train"
"2609","train"
"2610","train"
"2611","train"
"2612","test"
"2613","test"
"2614","train"
"2615","train"
"2616","test"
"2617","test"
"2618","train"
"2619","train"
"2620","test"
"2621","train"
"2622","train"
"2623","test"
"2624","test"
"2625","train"
"2626","train"
"2627","test"
"2628","train"
"2629","train"
"2630","test"
"2631","train"
"2632","train"
"2633","train"
"2634","train"
"2635","train"
"2636","train"
"2637","test"
"2638","train"
"2639","train"
"2640","test"
"2641","test"
"2642","train"
"2643","test"
"2644","test"
"2645","train"
"2646","train"
"2647","test"
"2648","train"
"2649","train"
"2650","train"
"2651","test"
"2652","train"
"2653","train"
"2654","test"
"2655","test"
"2656","test"
"2657","train"
"2658","train"
"2659","train"
"2660","train"
"2661","train"
"2662","train"
"2663","train"
"2664","train"
"2665","train"
"2666","train"
"2667","train"
"2668","train"
"2669","train"
"2670","train"
"2671","train"
"2672","train"
"2673","train"
"2674","test"
"2675","test"
"2676","train"
"2677","test"
"2678","train"
"2679","train"
"2680","test"
"2681","test"
"2682","train"
"2683","train"
"2684","test"
"2685","train"
"2686","train"
"2687","test"
"2688","train"
"2689","train"
"2690","train"
"2691","train"
"2692","train"
"2693","test"
"2694","test"
"2695","train"
"2696","train"
"2697","train"
"2698","test"
"2699","train"
"2700","train"
"2701","test"
"2702","train"
"2703","train"
"2704","test"
"2705","test"
"2706","test"
"2707","train"
"2708","train"
"2709","train"
"2710","train"
"2711","train"
"2712","train"
"2713","train"
"2714","train"
"2715","test"
"2716","train"
"2717","train"
"2718","test"
"2719","train"
"2720","train"
"2721","train"
"2722","train"
"2723","train"
"2724","train"
"2725","test"
"2726","test"
"2727","train"
"2728","test"
"2729","train"
"2730","train"
"2731","train"
"2732","test"
"2733","test"
"2734","train"
"2735","test"
"2736","train"
"2737","train"
"2738","train"
"2739","test"
"2740","train"
"2741","train"
"2742","train"
"2743","train"
"2744","train"
"2745","train"
"2746","train"
"2747","train"
"2748","train"
"2749","test"
"2750","test"
"2751","train"
"2752","test"
"2753","train"
"2754","test"
"2755","train"
"2756","train"
"2757","train"
"2758","test"
"2759","train"
"2760","train"
"2761","train"
"2762","test"
"2763","train"
"2764","train"
"2765","train"
"2766","test"
"2767","train"
"2768","train"
"2769","train"
"2770","test"
"2771","train"
"2772","train"
"2773","test"
"2774","test"
"2775","test"
"2776","test"
"2777","train"
"2778","train"
"2779","test"
"2780","test"
"2781","test"
"2782","test"
"2783","train"
"2784","train"
"2785","test"
"2786","train"
"2787","train"
"2788","train"
"2789","train"
"2790","train"
"2791","train"
"2792","train"
"2793","train"
"2794","test"
"2795","train"
"2796","train"
"2797","train"
"2798","test"
"2799","train"
"2800","train"
"2801","train"
"2802","test"
"2803","test"
"2804","train"
"2805","test"
"2806","train"
"2807","test"
"2808","train"
"2809","train"
"2810","train"
"2811","test"
"2812","train"
"2813","train"
"2814","test"
"2815","train"
"2816","train"
"2817","train"
"2818","train"
"2819","train"
"2820","train"
"2821","train"
"2822","train"
"2823","train"
"2824","test"
"2825","test"
"2826","train"
"2827","test"
"2828","train"
"2829","train"
"2830","test"
"2831","test"
"2832","test"
"2833","train"
"2834","train"
"2835","train"
"2836","train"
"2837","test"
"2838","train"
"2839","test"
"2840","train"
"2841","train"
"2842","train"
"2843","test"
"2844","test"
"2845","test"
"2846","train"
"2847","train"
"2848","train"
"2849","test"
"2850","train"
"2851","test"
"2852","train"
"2853","train"
"2854","test"
"2855","test"
"2856","test"
"2857","test"
"2858","train"
"2859","train"
"2860","train"
"2861","train"
"2862","test"
"2863","test"
"2864","train"
"2865","train"
"2866","train"
"2867","test"
"2868","test"
"2869","train"
"2870","train"
"2871","train"
"2872","test"
"2873","test"
"2874","train"
"2875","test"
"2876","test"
"2877","train"
"2878","train"
"2879","train"
"2880","test"
"2881","train"
"2882","train"
"2883","test"
"2884","test"
"2885","test"
"2886","train"
"2887","train"
"2888","train"
"2889","train"
"2890","test"
"2891","train"
"2892","test"
"2893","test"
"2894","train"
"2895","train"
"2896","train"
"2897","train"
"2898","train"
"2899","train"
"2900","train"
"2901","train"
"2902","test"
"2903","train"
"2904","train"
"2905","test"
"2906","test"
"2907","train"
"2908","train"
"2909","train"
"2910","train"
"2911","train"
"2912","train"
"2913","train"
"2914","test"
"2915","train"
"2916","test"
"2917","train"
"2918","train"
"2919","train"
"2920","train"
"2921","test"
"2922","train"
"2923","train"
"2924","test"
"2925","train"
"2926","train"
"2927","train"
"2928","train"
"2929","train"
"2930","test"
"2931","train"
"2932","test"
"2933","train"
"2934","train"
"2935","test"
"2936","train"
"2937","train"
"2938","test"
