"","split"
"2142","train"
"2143","train"
"2144","test"
"2145","train"
"2146","train"
"2147","train"
"2148","test"
"2149","test"
"2150","test"
"2151","train"
"2152","train"
"2153","train"
"2154","test"
"2155","test"
"2156","train"
"2157","train"
"2158","train"
"2159","test"
"2160","test"
"2161","train"
"2162","train"
"2163","train"
"2164","test"
"2165","test"
"2166","test"
"2167","train"
"2168","train"
"2169","test"
"2170","train"
"2171","train"
"2172","train"
"2173","train"
"2174","train"
"2175","test"
"2176","test"
"2177","train"
"2178","test"
"2179","train"
"2180","train"
"2181","train"
"2182","train"
"2183","train"
"2184","test"
"2185","test"
"2186","test"
"2187","train"
"2188","train"
"2189","train"
"2190","train"
"2191","test"
"2192","train"
"2193","test"
"2194","train"
"2195","test"
"2196","test"
"2197","train"
"2198","train"
"2199","train"
"2200","test"
"2201","train"
"2202","train"
"2203","train"
"2204","train"
"2205","train"
"2206","train"
"2207","test"
"2208","train"
"2209","train"
"2210","test"
"2211","train"
"2212","train"
"2213","train"
"2214","test"
"2215","train"
"2216","test"
"2217","train"
"2218","train"
"2219","train"
"2220","test"
"2221","train"
"2222","train"
"2223","train"
"2224","train"
"2225","train"
"2226","test"
"2227","train"
"2228","train"
"2229","test"
"2230","train"
"2231","test"
"2232","train"
"2233","train"
"2234","test"
"2235","test"
"2236","train"
"2237","test"
"2238","test"
"2239","test"
"2240","train"
"2241","train"
"2242","train"
"2243","test"
"2244","train"
"2245","train"
"2246","test"
"2247","train"
"2248","train"
"2249","train"
"2250","train"
"2251","test"
"2252","train"
"2253","train"
"2254","train"
"2255","train"
"2256","train"
"2257","train"
"2258","train"
"2259","train"
"2260","test"
"2261","test"
"2262","train"
"2263","train"
"2264","train"
"2265","train"
"2266","test"
"2267","train"
"2268","train"
"2269","train"
"2270","test"
"2271","train"
"2272","train"
"2273","train"
"2274","train"
"2275","test"
"2276","test"
"2277","test"
"2278","test"
"2279","train"
"2280","train"
"2281","test"
"2282","train"
"2283","test"
"2284","train"
"2285","test"
"2286","test"
"2287","test"
"2288","test"
"2289","train"
"2290","train"
"2291","train"
"2292","test"
"2293","train"
"2294","train"
"2295","train"
"2296","train"
"2297","train"
"2298","train"
"2299","train"
"2300","test"
"2301","train"
"2302","train"
"2303","test"
"2304","train"
"2305","train"
"2306","test"
"2307","test"
"2308","test"
"2309","train"
"2310","train"
"2311","test"
"2312","train"
"2313","train"
"2314","train"
"2315","train"
"2316","test"
"2317","test"
"2318","train"
"2319","train"
"2320","train"
"2321","test"
"2322","test"
"2323","train"
"2324","test"
"2325","train"
"2326","train"
"2327","train"
"2328","train"
"2329","test"
"2330","train"
"2331","train"
"2332","train"
"2333","train"
"2334","train"
"2335","train"
"2336","test"
"2337","train"
"2338","train"
"2339","train"
"2340","train"
"2341","train"
"2342","train"
"2343","train"
"2344","test"
"2345","train"
"2346","train"
"2347","train"
"2348","train"
"2349","test"
"2350","train"
"2351","train"
"2352","test"
"2353","train"
"2354","train"
"2355","test"
"2356","train"
"2357","train"
"2358","train"
"2359","train"
"2360","train"
"2361","train"
"2362","test"
"2363","train"
"2364","train"
"2365","train"
"2366","train"
"2367","train"
"2368","train"
"2369","train"
"2370","train"
"2371","train"
"2372","test"
"2373","test"
"2374","test"
"2375","test"
"2376","train"
"2377","test"
"2378","train"
"2379","train"
"2380","test"
"2381","train"
"2382","test"
"2383","train"
"2384","train"
"2385","train"
"2386","train"
"2387","train"
"2388","train"
"2389","test"
"2390","test"
"2391","train"
"2392","train"
"2393","train"
"2394","train"
"2395","test"
"2396","train"
"2397","train"
"2398","train"
"2399","train"
"2400","train"
"2401","train"
"2402","train"
"2403","test"
"2404","test"
"2405","train"
"2406","train"
"2407","train"
"2408","train"
"2409","train"
"2410","train"
"2411","train"
"2412","test"
"2413","train"
"2414","test"
"2415","train"
"2416","train"
"2417","test"
"2418","test"
"2419","train"
"2420","train"
"2421","test"
"2422","test"
"2423","train"
"2424","train"
"2425","train"
"2426","train"
"2427","train"
"2428","train"
"2429","train"
"2430","train"
"2431","test"
"2432","train"
"2433","train"
"2434","train"
"2435","test"
"2436","test"
"2437","train"
"2438","train"
"2439","train"
"2440","test"
"2441","train"
"2442","train"
"2443","train"
"2444","train"
"2445","test"
"2446","train"
"2447","train"
"2448","test"
"2449","test"
"2450","train"
"2451","test"
"2452","train"
"2453","train"
"2454","train"
"2455","train"
"2456","test"
"2457","train"
"2458","train"
"2459","train"
"2460","test"
"2461","test"
"2462","test"
"2463","train"
"2464","train"
"2465","train"
"2466","train"
"2467","test"
"2468","train"
"2469","train"
"2470","train"
"2471","train"
"2472","test"
"2473","train"
"2474","train"
"2475","test"
"2476","train"
"2477","train"
"2478","train"
"2479","train"
"2480","train"
"2481","test"
"2482","test"
"2483","train"
"2484","test"
"2485","test"
"2486","train"
"2487","test"
"2488","train"
"2489","test"
"2490","test"
"2491","train"
"2492","train"
"2493","train"
"2494","test"
"2495","train"
"2496","train"
"2497","test"
"2498","test"
"2499","test"
"2500","train"
"2501","train"
"2502","test"
"2503","train"
"2504","train"
"2505","test"
"2506","test"
"2507","test"
"2508","train"
"2509","train"
"2510","train"
"2511","train"
"2512","train"
"2513","train"
"2514","test"
"2515","train"
"2516","test"
"2517","train"
"2518","test"
"2519","train"
"2520","train"
"2521","train"
"2522","train"
"2523","train"
"2524","test"
"2525","train"
"2526","test"
"2527","test"
"2528","train"
"2529","train"
"2530","train"
"2531","test"
"2532","test"
"2533","test"
"2534","test"
"2535","train"
"2536","train"
"2537","train"
"2538","train"
"2539","train"
"2540","train"
"2541","train"
"2542","train"
"2543","test"
"2544","train"
"2545","train"
"2546","train"
"2547","train"
"2548","train"
"2549","train"
"2550","train"
"2551","train"
"2552","train"
"2553","test"
"2554","train"
"2555","train"
"2556","train"
"2557","test"
"2558","test"
"2559","test"
"2560","test"
"2561","train"
"2562","train"
"2563","test"
"2564","train"
"2565","train"
"2566","train"
"2567","test"
"2568","train"
"2569","train"
"2570","train"
"2571","train"
"2572","train"
"2573","test"
"2574","train"
"2575","test"
"2576","train"
"2577","train"
"2578","train"
"2579","test"
"2580","test"
"2581","train"
"2582","test"
"2583","train"
"2584","test"
"2585","train"
"2586","test"
"2587","train"
"2588","train"
"2589","test"
"2590","train"
"2591","train"
"2592","train"
"2593","test"
"2594","train"
"2595","train"
"2596","train"
"2597","train"
"2598","test"
"2599","train"
"2600","train"
"2601","train"
"2602","train"
"2603","train"
"2604","train"
"2605","train"
"2606","train"
"2607","test"
"2608","train"
"2609","train"
"2610","test"
"2611","train"
"2612","train"
"2613","test"
"2614","train"
"2615","train"
"2616","test"
"2617","test"
"2618","train"
"2619","test"
"2620","train"
"2621","train"
"2622","test"
"2623","train"
"2624","train"
"2625","train"
"2626","test"
"2627","test"
"2628","train"
"2629","train"
"2630","train"
"2631","train"
"2632","train"
"2633","train"
"2634","train"
"2635","test"
"2636","train"
"2637","train"
"2638","train"
"2639","test"
"2640","train"
"2641","train"
"2642","train"
"2643","train"
"2644","train"
"2645","test"
"2646","train"
"2647","train"
"2648","train"
"2649","test"
"2650","train"
"2651","test"
"2652","test"
"2653","train"
"2654","train"
"2655","train"
"2656","train"
"2657","test"
"2658","train"
"2659","test"
"2660","test"
"2661","test"
"2662","train"
"2663","train"
"2664","train"
"2665","test"
"2666","train"
"2667","train"
"2668","test"
"2669","test"
"2670","train"
"2671","train"
"2672","train"
"2673","train"
"2674","test"
"2675","test"
"2676","train"
"2677","test"
"2678","test"
"2679","train"
"2680","train"
"2681","test"
"2682","train"
"2683","train"
"2684","train"
"2685","train"
"2686","train"
"2687","train"
"2688","train"
"2689","test"
"2690","test"
"2691","train"
"2692","test"
"2693","train"
"2694","test"
"2695","train"
"2696","train"
"2697","train"
"2698","test"
"2699","train"
"2700","train"
"2701","train"
"2702","test"
"2703","test"
"2704","train"
"2705","train"
"2706","test"
"2707","train"
"2708","train"
"2709","train"
"2710","train"
"2711","test"
"2712","train"
"2713","test"
"2714","test"
"2715","train"
"2716","train"
"2717","train"
"2718","train"
"2719","train"
"2720","test"
"2721","train"
"2722","test"
"2723","test"
"2724","train"
"2725","train"
"2726","train"
"2727","train"
"2728","test"
"2729","train"
"2730","test"
"2731","train"
"2732","train"
"2733","test"
"2734","train"
"2735","test"
"2736","train"
"2737","test"
"2738","test"
"2739","test"
"2740","train"
"2741","train"
"2742","train"
"2743","test"
"2744","train"
"2745","test"
"2746","train"
"2747","train"
"2748","test"
"2749","train"
"2750","train"
"2751","test"
"2752","train"
"2753","test"
"2754","train"
"2755","train"
"2756","train"
"2757","train"
"2758","train"
"2759","train"
"2760","test"
"2761","train"
"2762","train"
"2763","test"
"2764","train"
"2765","train"
"2766","train"
"2767","train"
"2768","train"
"2769","test"
"2770","train"
"2771","train"
"2772","train"
"2773","train"
"2774","train"
"2775","train"
"2776","train"
"2777","train"
"2778","test"
"2779","test"
"2780","train"
"2781","test"
"2782","test"
"2783","train"
"2784","test"
"2785","train"
"2786","train"
"2787","train"
"2788","train"
"2789","train"
"2790","train"
"2791","train"
"2792","train"
"2793","test"
"2794","train"
"2795","train"
"2796","train"
"2797","train"
"2798","train"
"2799","train"
"2800","test"
"2801","train"
"2802","train"
"2803","test"
"2804","test"
"2805","train"
"2806","test"
"2807","train"
"2808","train"
"2809","train"
"2810","train"
"2811","train"
"2812","train"
"2813","train"
"2814","train"
"2815","train"
"2816","train"
"2817","train"
"2818","train"
"2819","test"
"2820","train"
"2821","train"
"2822","train"
"2823","train"
"2824","test"
"2825","train"
"2826","train"
"2827","test"
"2828","train"
"2829","train"
"2830","test"
"2831","test"
"2832","train"
"2833","test"
"2834","train"
"2835","train"
"2836","test"
"2837","test"
"2838","train"
"2839","test"
"2840","test"
"2841","train"
"2842","train"
"2843","train"
"2844","train"
"2845","test"
"2846","test"
"2847","train"
"2848","train"
"2849","train"
"2850","train"
"2851","train"
"2852","train"
"2853","train"
"2854","test"
"2855","train"
"2856","train"
"2857","train"
"2858","test"
"2859","test"
"2860","train"
"2861","train"
"2862","test"
"2863","test"
"2864","test"
"2865","train"
"2866","train"
"2867","train"
"2868","test"
"2869","train"
"2870","train"
"2871","train"
"2872","test"
"2873","train"
"2874","train"
"2875","test"
"2876","train"
"2877","train"
"2878","test"
"2879","train"
"2880","test"
"2881","train"
"2882","train"
"2883","train"
"2884","train"
"2885","test"
"2886","train"
"2887","test"
"2888","train"
"2889","test"
"2890","train"
"2891","train"
"2892","train"
"2893","train"
"2894","test"
"2895","train"
"2896","test"
"2897","train"
"2898","train"
"2899","train"
"2900","train"
"2901","test"
"2902","train"
"2903","test"
"2904","test"
"2905","test"
"2906","test"
"2907","train"
"2908","train"
"2909","train"
"2910","train"
"2911","train"
"2912","train"
"2913","train"
"2914","train"
"2915","train"
"2916","train"
"2917","train"
"2918","train"
"2919","train"
"2920","test"
"2921","test"
"2922","train"
"2923","train"
"2924","test"
"2925","train"
"2926","test"
"2927","train"
"2928","train"
"2929","train"
"2930","train"
"2931","train"
"2932","train"
"2933","test"
"2934","train"
"2935","test"
